market_name,submarket_name,property_type,property_class,metric_name,metric_value,metric_unit,period,data_source,confidence_level,notes
Denver,Cherry Creek,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Dallas,Uptown,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Dallas,Uptown,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Dallas,Uptown,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Dallas,Downtown,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Dallas,Downtown,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Dallas,Downtown,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Dallas,Deep Ellum,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Dallas,Deep Ellum,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Dallas,Deep Ellum,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Dallas,Knox-Henderson,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Dallas,Knox-Henderson,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Dallas,Knox-Henderson,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Dallas,Bishop Arts,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Dallas,Bishop Arts,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Dallas,Bishop Arts,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Atlanta,Midtown,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Atlanta,Midtown,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Atlanta,Midtown,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Atlanta,Buckhead,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Atlanta,Buckhead,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Atlanta,Buckhead,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Atlanta,Old Fourth Ward,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Atlanta,Old Fourth Ward,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Atlanta,Old Fourth Ward,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Atlanta,Virginia Highland,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Atlanta,Virginia Highland,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Atlanta,Virginia Highland,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Phoenix,Downtown,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Phoenix,Downtown,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Phoenix,Downtown,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Phoenix,Scottsdale,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Phoenix,Scottsdale,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Phoenix,Scottsdale,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Phoenix,Tempe,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Phoenix,Tempe,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Phoenix,Tempe,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Phoenix,Old Town Scottsdale,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Phoenix,Old Town Scottsdale,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Phoenix,Old Town Scottsdale,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Nashville,Downtown,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Nashville,Downtown,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Nashville,Downtown,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Nashville,The Gulch,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Nashville,The Gulch,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Nashville,The Gulch,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Nashville,East Nashville,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Nashville,East Nashville,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Nashville,East Nashville,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Nashville,Germantown,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Nashville,Germantown,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Nashville,Germantown,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Charlotte,Uptown,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Charlotte,Uptown,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Charlotte,Uptown,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Charlotte,South End,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Charlotte,South End,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Charlotte,South End,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Charlotte,Plaza Midwood,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Charlotte,Plaza Midwood,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Charlotte,Plaza Midwood,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
Charlotte,Dilworth,multifamily,all,vacancy_rate,6.5,%,2024-11-01,Market Data,medium,
Charlotte,Dilworth,office,all,vacancy_rate,18.0,%,2024-11-01,Market Data,medium,
Charlotte,Dilworth,retail,all,vacancy_rate,5.5,%,2024-11-01,Market Data,medium,
NYC,Manhattan,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Manhattan,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Manhattan,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Manhattan,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Manhattan,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Manhattan,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Brooklyn,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Brooklyn,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Brooklyn,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Brooklyn,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Brooklyn,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Brooklyn,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Queens,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Queens,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Queens,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Queens,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Queens,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Queens,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Bronx,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Bronx,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Bronx,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Bronx,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Bronx,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Bronx,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Staten Island,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Staten Island,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Staten Island,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Staten Island,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Staten Island,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Staten Island,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper East Side,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper East Side,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper East Side,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper East Side,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper East Side,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper East Side,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper West Side,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper West Side,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper West Side,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper West Side,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper West Side,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Upper West Side,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Midtown West,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Midtown West,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Midtown West,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Midtown West,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Midtown West,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
NYC,Midtown West,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Downtown,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Downtown,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Downtown,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Downtown,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Downtown,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Downtown,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Westside,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Westside,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Westside,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Westside,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Westside,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Westside,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Santa Monica,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Santa Monica,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Santa Monica,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Santa Monica,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Santa Monica,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Santa Monica,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Beverly Hills,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Beverly Hills,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Beverly Hills,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Beverly Hills,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Beverly Hills,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Beverly Hills,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Century City,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Century City,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Century City,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Century City,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Century City,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Century City,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Hollywood,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Hollywood,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Hollywood,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Hollywood,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Hollywood,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Hollywood,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Koreatown,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Koreatown,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Koreatown,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Koreatown,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Koreatown,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,Koreatown,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,San Fernando Valley,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,San Fernando Valley,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,San Fernando Valley,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,San Fernando Valley,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,San Fernando Valley,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Los Angeles,San Fernando Valley,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SF City,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SF City,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SF City,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SF City,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SF City,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SF City,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SOMA,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SOMA,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SOMA,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SOMA,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SOMA,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,SOMA,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Financial District,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Financial District,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Financial District,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Financial District,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Financial District,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Financial District,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Mission Bay,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Mission Bay,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Mission Bay,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Mission Bay,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Mission Bay,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Mission Bay,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Potrero Hill,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Potrero Hill,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Potrero Hill,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Potrero Hill,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Potrero Hill,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Potrero Hill,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Oakland,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Oakland,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Oakland,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Oakland,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Oakland,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Oakland,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,San Jose,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,San Jose,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,San Jose,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,San Jose,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,San Jose,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,San Jose,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Palo Alto,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Palo Alto,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Palo Alto,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Palo Alto,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Palo Alto,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
San Francisco,Palo Alto,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Downtown,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Downtown,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Downtown,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Downtown,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Downtown,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Downtown,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Brickell,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Brickell,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Brickell,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Brickell,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Brickell,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Brickell,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Coral Gables,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Coral Gables,office,B,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Coral Gables,office,C,rent_per_sf,25.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Coral Gables,retail,A,rent_per_sf,35.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Coral Gables,retail,B,rent_per_sf,28.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Coral Gables,retail,C,rent_per_sf,22.0,$/SF/year,2024-11-01,Market Data,medium,
Miami,Miami Beach,office,A,rent_per_sf,45.0,$/SF/year,2024-11-01,Market Data,medium,
